DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
2011-07-09,-0.68,1.22,1.35,0.43,0.6,0.72,-0.23,1.57,1.31,0.33,0.67,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-16,1.6,1.28,1.54,0.66,0.77,0.81,2.07,1.51,1.46,0.51,0.75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-23,2.26,0.8,1.05,0.76,0.78,0.91,2.11,0.65,0.86,0.56,0.75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,2.77,1.14,1.37,0.97,0.87,1,3.19,1.22,1.19,0.72,0.81,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-09,2.07,0.91,1.34,0.99,0.87,0.96,2.23,1.29,1.19,0.8,0.8,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-16,0.91,0.86,1.46,1.07,0.85,0.97,1.25,1.41,1.42,0.93,0.82,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-23,0.97,0.84,1.59,0.98,1.01,0.98,1.24,1.44,1.64,0.75,0.82,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,0.2,0.93,1.66,1.03,1.02,0.98,0.17,1.74,1.76,0.8,0.83,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-09,0.3,0.95,0.93,1.14,1.01,0.95,0.07,1.31,0.58,0.94,0.83,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-16,0.1,1.06,0.92,1.12,0.83,0.91,-0.17,1.05,0.71,0.91,0.64,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-23,-0.92,1.15,1.09,1.24,0.83,0.9,-0.59,0.78,1.03,1.09,0.64,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,-1.43,0.87,1.02,1.33,0.77,0.88,-0.71,0.72,1.02,1.25,0.6,0.86,1,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-09,-1.85,0.2,0.95,1.3,0.45,0.84,-0.97,0.26,1.2,1.32,0.32,0.85,2,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-16,-1.37,-0.5,0.48,1.26,0.43,0.85,-1.19,-0.69,0.32,1.25,0.32,0.85,3,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-23,-1.18,-0.78,-0.15,0.56,0.41,0.82,-1.04,-0.92,-0.66,0.41,0.28,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01,-1.27,-1.33,-0.4,0.6,0.47,0.83,-1.3,-1.41,-0.9,0.46,0.31,0.86,0,1,0,0,0,0,0,1.33,0,0,0,0,1,1,0,0,0,0,1.3,1.41,0,0,0,0
2011-11-09,-0.7,-1.12,-0.38,0.57,0.49,0.86,-0.94,-1.32,-0.84,0.36,0.33,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.73,0,0,0,0
2011-11-16,-0.36,-1.01,-0.39,0.66,0.56,0.81,-0.38,-1.02,-0.64,0.5,0.45,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-23,-0.33,-1.24,-0.57,0.66,0.35,0.82,-0.39,-1.12,-0.76,0.46,0.15,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-01,-0.37,-1.47,-0.69,0.59,0.28,0.84,-0.53,-1.41,-0.97,0.32,0.06,0.87,0,1,0,0,0,0,0,1.47,0,0,0,0,0,1,0,0,0,0,0,1.41,0,0,0,0
2011-12-09,-0.78,-1.54,-0.76,-0.35,0.28,0.72,-0.86,-1.65,-1.19,-0.9,0.01,0.72,0,2,0,0,0,0,0,3.01,0,0,0,0,0,2,0,0,0,0,0,3.06,0,0,0,0
2011-12-16,-1.1,-1.62,-0.75,-0.4,0.19,0.6,-1.6,-1.92,-1.41,-0.99,-0.12,0.54,0,3,0,0,0,0,0,4.63,0,0,0,0,1,3,1,0,0,0,1.6,4.98,1.41,0,0,0
2011-12-23,-1.14,-1.62,-0.73,-0.4,0.24,0.56,-2.01,-2.04,-1.56,-1.03,-0.13,0.43,0,4,0,0,0,0,0,6.25,0,0,0,0,2,4,2,0,0,0,3.61,7.02,2.97,0,0,0
2012-01-01,-1.11,-1.74,-0.93,-0.54,0.25,0.51,-2.01,-2.28,-1.72,-1.2,-0.16,0.34,0,5,0,0,0,0,0,7.99,0,0,0,0,3,5,3,0,0,0,5.62,9.3,4.69,0,0,0
2012-01-09,-1.32,-1.7,-1.15,-0.65,0.22,0.43,-2.12,-2.25,-1.88,-1.28,-0.17,0.28,1,6,0,0,0,0,1.32,9.69,0,0,0,0,4,6,4,0,0,0,7.74,11.55,6.57,0,0,0
2012-01-16,-1.21,-1.55,-1.4,-0.91,0.13,0.44,-1.61,-2.03,-2.11,-1.55,-0.24,0.3,0,7,1,0,0,0,0,11.24,1.4,0,0,0,5,7,5,1,0,0,9.35,13.58,8.68,1.55,0,0
2012-01-23,-1.22,-1.45,-1.58,-1.22,-0.54,0.36,-1.31,-2.01,-2.3,-2.07,-1.05,0.22,0,8,2,0,0,0,0,12.69,2.98,0,0,0,6,8,6,2,0,0,10.66,15.59,10.98,3.62,0,0
2012-02-01,-1.16,-1.36,-1.75,-1.31,-0.55,-0.2,-1.32,-1.97,-2.66,-2.3,-1.05,-0.48,0,9,3,1,0,0,0,14.05,4.73,1.31,0,0,7,9,7,3,0,0,11.98,17.56,13.64,5.92,0,0
2012-02-09,-0.96,-1.48,-1.73,-1.37,-0.63,-0.27,-1.22,-2.24,-2.75,-2.39,-1.14,-0.56,0,10,4,2,0,0,0,15.53,6.46,2.68,0,0,0,10,8,4,0,0,0,19.8,16.39,8.31,0,0
2012-02-16,-1.02,-1.64,-1.81,-1.45,-0.63,-0.57,-1.53,-2.87,-2.99,-2.54,-1.19,-0.93,0,11,5,3,0,0,0,17.17,8.27,4.13,0,0,1,11,9,5,0,0,1.53,22.67,19.38,10.85,0,0
2012-02-23,-1,-1.65,-1.93,-1.59,-0.62,-0.6,-1.61,-3.02,-3.2,-2.71,-1.19,-0.95,0,12,6,4,0,0,0,18.82,10.2,5.72,0,0,2,12,10,6,0,0,3.14,25.69,22.58,13.56,0,0
2012-03-01,-0.92,-1.62,-1.95,-1.63,-0.68,-0.7,-1.6,-2.96,-3.27,-2.74,-1.25,-1.05,0,13,7,5,0,0,0,20.44,12.15,7.35,0,0,3,13,11,7,0,0,4.74,28.65,25.85,16.3,0,0
2012-03-09,-1.07,-1.74,-2.01,-1.64,-1.43,-0.73,-2.65,-3.18,-3.4,-2.85,-2.39,-1.06,0,14,8,6,1,0,0,22.18,14.16,8.99,1.43,0,4,14,12,8,1,0,7.39,31.83,29.25,19.15,2.39,0
2012-03-16,-1.26,-1.82,-2.08,-1.68,-1.5,-0.75,-2.13,-3.43,-3.59,-3,-2.41,-1.07,0,15,9,7,2,0,0,24,16.24,10.67,2.93,0,5,15,13,9,2,0,9.52,35.26,32.84,22.15,4.8,0
2012-03-23,-1.47,-1.83,-2.15,-1.71,-1.53,-0.77,-2.13,-3.46,-3.7,-3.13,-2.47,-1.09,1,16,10,8,3,0,1.47,25.83,18.39,12.38,4.46,0,6,16,14,10,3,0,11.65,38.72,36.54,25.28,7.27,0
2012-04-01,-0.88,-1.69,-2.1,-1.68,-1.43,-0.72,-0.84,-2.55,-3.42,-2.88,-2.33,-1.01,0,17,11,9,4,0,0,27.52,20.49,14.06,5.89,0,0,17,15,11,4,0,0,41.27,39.96,28.16,9.6,0
2012-04-09,-0.47,-1.48,-2,-1.71,-1.39,-0.76,-0.44,-2.29,-3.29,-2.93,-2.33,-1.07,0,18,12,10,5,0,0,29,22.49,15.77,7.28,0,0,18,16,12,5,0,0,43.56,43.25,31.09,11.93,0
2012-04-16,0.02,-1.38,-1.98,-1.84,-1.53,-0.75,-0.27,-2.22,-3.31,-3.27,-2.66,-1.05,0,19,13,11,6,0,0,30.38,24.47,17.61,8.81,0,0,19,17,13,6,0,0,45.78,46.56,34.36,14.59,0
2012-04-23,0.8,-1.09,-1.73,-1.81,-1.59,-0.63,0.46,-1.74,-2.82,-3.02,-2.8,-0.94,0,0,14,12,7,0,0,0,26.2,19.42,10.4,0,0,20,18,14,7,0,0,47.52,49.38,37.38,17.39,0
2012-05-01,0.29,-1.03,-1.66,-1.93,-1.65,-0.64,0.03,-1.59,-2.7,-3.2,-2.91,-0.95,0,0,15,13,8,0,0,0,27.86,21.35,12.05,0,0,21,19,15,8,0,0,49.11,52.08,40.58,20.3,0
2012-05-09,-0.34,-1.22,-1.8,-2,-1.77,-0.81,0.15,-1.49,-2.9,-3.23,-2.93,-1.06,0,0,16,14,9,0,0,0,29.66,23.35,13.82,0,0,22,20,16,9,0,0,50.6,54.98,43.81,23.23,0
2012-05-16,-0.48,-1.16,-1.85,-2.01,-1.78,-0.79,0.44,-1.3,-3.08,-3.25,-2.9,-1.05,0,0,17,15,10,0,0,0,31.51,25.36,15.6,0,0,23,21,17,10,0,0,51.9,58.06,47.06,26.13,0
2012-05-23,-1.7,-1.14,-1.81,-2.04,-1.82,-0.8,-1.51,-1.16,-2.99,-3.28,-2.91,-1.05,1,0,18,16,11,0,1.7,0,33.32,27.4,17.42,0,1,0,22,18,11,0,1.51,0,61.05,50.34,29.04,0
2012-06-01,-1.33,-0.85,-1.7,-2,-1.79,-0.71,0.17,-0.7,-2.66,-3.19,-2.8,-1.01,2,0,19,17,12,0,3.03,0,35.02,29.4,19.21,0,0,0,23,19,12,0,0,0,63.71,53.53,31.84,0
2012-06-09,0.02,-0.61,-1.69,-1.96,-1.72,-0.77,0.7,-0.39,-2.57,-3.16,-2.76,-1.06,0,0,20,18,13,0,0,0,36.71,31.36,20.93,0,0,0,24,20,13,0,0,0,66.28,56.69,34.6,0
2012-06-16,-0.01,-0.35,-1.66,-1.94,-1.67,-0.78,0.62,-0.14,-2.47,-3.18,-2.75,-1.05,0,0,21,19,14,0,0,0,38.37,33.3,22.6,0,0,0,25,21,14,0,0,0,68.75,59.87,37.35,0
2012-06-23,-0.26,-0.39,-1.66,-1.98,-1.64,-0.83,0.69,0.12,-2.3,-3.13,-2.74,-1.05,0,0,22,20,15,0,0,0,40.03,35.28,24.24,0,0,0,26,22,15,0,0,0,71.05,63,40.09,0
2012-07-01,-0.49,-0.61,-1.56,-1.96,-1.65,-0.83,-0.23,-0.19,-2.11,-3.15,-2.72,-1.06,0,0,23,21,16,0,0,0,41.59,37.24,25.89,0,0,0,27,23,16,0,0,0,73.16,66.15,42.81,0
2012-07-09,-0.78,-0.57,-1.43,-1.93,-1.68,-0.79,-1.83,-0.02,-1.94,-3.06,-2.75,-1.06,0,0,24,22,17,0,0,0,43.02,39.17,27.57,0,1,0,28,24,17,0,1.83,0,75.1,69.21,45.56,0
2012-07-16,-1.21,-0.98,-1.47,-1.99,-1.84,-0.82,-1.62,0.2,-1.82,-3.01,-2.99,-1.07,0,0,25,23,18,0,0,0,44.49,41.16,29.41,0,2,0,29,25,18,0,3.45,0,76.92,72.22,48.55,0
2012-07-23,-0.4,-1.19,-1.37,-1.84,-1.86,-0.81,-0.95,-0.77,-1.78,-2.82,-2.99,-1.07,0,0,26,24,19,0,0,0,45.86,43,31.27,0,0,0,30,26,19,0,0,0,78.7,75.04,51.54,0
2012-08-01,-0.68,-1.17,-1.41,-1.79,-1.96,-0.83,-0.48,-0.43,-1.62,-2.65,-3.12,-1.07,0,0,27,25,20,0,0,0,47.27,44.79,33.23,0,0,0,31,27,20,0,0,0,80.32,77.69,54.66,0
2012-08-09,-1.09,-0.95,-1.5,-1.85,-1.98,-0.84,-0.32,-0.26,-1.49,-2.78,-3.11,-1.06,0,0,28,26,21,0,0,0,48.77,46.64,35.21,0,0,0,32,28,21,0,0,0,81.81,80.47,57.77,0
2012-08-16,-0.75,-1.05,-1.47,-1.88,-2,-0.87,-0.42,-0.37,-1.36,-2.98,-3.16,-1.07,0,0,29,27,22,0,0,0,50.24,48.52,37.21,0,0,0,33,29,22,0,0,0,83.17,83.45,60.93,0
2012-08-23,-1.27,-0.98,-1.36,-1.86,-2.05,-0.8,-0.56,-0.23,-1.2,-2.9,-3.17,-1.07,0,0,30,28,23,0,0,0,51.6,50.38,39.26,0,0,0,0,30,23,0,0,0,0,86.35,64.1,0
2012-09-01,-1.2,-1.17,-1.31,-1.83,-2.07,-0.81,-0.97,-1.27,-0.96,-2.74,-3.2,-1.07,0,0,31,29,24,0,0,0,52.91,52.21,41.33,0,0,0,0,31,24,0,0,0,0,89.09,67.3,0
2012-09-09,-0.64,-1.21,-1.23,-1.84,-2.05,-0.82,-0.97,-1.94,-0.75,-2.74,-3.24,-1.09,0,0,0,30,25,0,0,0,0,54.05,43.38,0,0,1,0,32,25,0,0,1.94,0,91.83,70.54,0
2012-09-16,-0.55,-1.19,-1.02,-1.81,-2.04,-0.96,-0.87,-1.73,-0.63,-2.69,-3.32,-1.29,0,0,0,31,26,0,0,0,0,55.86,45.42,0,0,2,0,33,26,1,0,3.67,0,94.52,73.86,1.29
2012-09-23,0.84,-0.54,-0.53,-1.64,-1.96,-0.85,0.83,0.34,0.12,-2.13,-2.98,-1.17,0,0,0,32,27,0,0,0,0,57.5,47.38,0,0,0,0,34,27,0,0,0,0,96.65,76.84,0
2012-10-01,0.67,-0.7,-0.82,-1.58,-1.97,-0.9,0.68,0.25,-0.17,-2,-3.02,-1.22,0,0,0,33,28,0,0,0,0,59.08,49.35,0,0,0,0,35,28,0,0,0,0,98.65,79.86,0
2012-10-09,0.12,-0.93,-1.01,-1.56,-1.94,-1.11,0.39,-0.09,-0.28,-1.97,-3.01,-1.45,0,0,0,34,29,0,0,0,0,60.64,51.29,0,0,0,0,36,29,1,0,0,0,100.62,82.87,1.45
2012-10-16,0.63,-0.21,-0.76,-1.39,-1.82,-1,0.89,0.42,0.34,-1.51,-2.61,-1.28,0,0,0,35,30,0,0,0,0,62.03,53.11,0,0,0,0,37,30,0,0,0,0,102.13,85.48,0
2012-10-23,0.7,0.32,-0.48,-1.09,-1.57,-0.83,0.85,0.85,0.59,-1,-2.12,-1.08,0,0,0,0,31,0,0,0,0,0,54.68,0,0,0,0,0,31,0,0,0,0,0,87.6,0
2012-11-01,2.1,1.75,1.15,0.11,-0.88,-0.28,2.26,2.11,2.18,0.71,-0.83,-0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-09,2.09,1.75,1.29,0.26,-0.85,-0.26,2.26,2.05,2.06,0.83,-0.75,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-16,1.88,1.66,1.23,0.39,-0.82,-0.2,1.89,1.85,1.84,0.96,-0.73,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-23,1.97,1.82,1.53,0.88,-0.41,-0.08,2.09,2.04,2.07,1.44,-0.19,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01,0.97,1.74,1.39,0.91,-0.39,-0.11,0.87,1.93,1.88,1.44,-0.17,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-09,0.65,1.7,1.25,0.88,-0.38,-0.12,0.52,1.75,1.62,1.3,-0.19,-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-16,0.33,1.67,1.14,0.86,-0.44,-0.19,0.3,1.72,1.53,1.29,-0.21,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-23,-1.29,1.32,1,0.8,-0.45,-0.18,-1.78,1.35,1.3,1.24,-0.21,-0.32,1,0,0,0,0,0,1.29,0,0,0,0,0,1,0,0,0,0,0,1.78,0,0,0,0,0
2013-01-01,-1.27,1.27,0.9,0.64,-0.44,-0.19,-2.3,1.21,1.14,1.02,-0.23,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.08,0,0,0,0,0
2013-01-09,-1.48,1.26,0.78,0.55,-0.4,-0.2,-2.58,1.13,1,0.99,-0.24,-0.35,1,0,0,0,0,0,1.48,0,0,0,0,0,3,0,0,0,0,0,6.66,0,0,0,0,0
2013-01-16,-1.11,1.01,0.75,0.44,-0.38,-0.23,-1.3,0.87,0.86,0.87,-0.18,-0.39,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.96,0,0,0,0,0
2013-01-23,-1.02,0.6,0.58,0.15,-0.4,-0.7,-1.04,0.58,0.76,0.66,-0.16,-0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-01,-1.1,-0.68,0.45,0.06,-0.41,-0.7,-1,-0.62,0.63,0.58,-0.15,-0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-09,-1.03,-0.88,0.46,0.14,-0.42,-0.74,-1.06,-0.93,0.54,0.5,-0.16,-0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-16,-0.98,-0.95,0.46,0.1,-0.37,-0.69,-0.97,-1.01,0.52,0.47,-0.09,-0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-23,-0.72,-1.55,0.44,0.1,-0.32,-0.67,-0.94,-2.35,0.44,0.4,-0.08,-0.88,0,1,0,0,0,0,0,1.55,0,0,0,0,0,1,0,0,0,0,0,2.35,0,0,0,0
2013-03-01,0.44,-1.07,0.68,0.33,0.03,-0.52,0.38,-1.31,0.66,0.58,0.26,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.66,0,0,0,0
2013-03-09,0.45,-1.09,0.65,0.27,0.07,-0.94,0.35,-1.4,0.58,0.46,0.26,-1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.06,0,0,0,0
2013-03-16,0.63,-0.92,0.69,0.3,0.16,-0.91,0.36,-1.26,0.59,0.45,0.31,-1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-23,0.5,-0.86,0.42,0.25,0.14,-0.92,0.28,-1.21,0.35,0.35,0.31,-1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,-0.48,-0.75,0.46,0.24,0.06,-0.92,-0.96,-1.04,0.35,0.33,0.24,-1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-09,-0.62,-0.76,0.46,0.12,-0.03,-0.96,-0.68,-0.96,0.33,0.26,0.22,-1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-16,-1.56,-0.86,0.21,0.06,-0.16,-1.14,-0.99,-0.94,0.18,0.22,0.21,-1.42,1,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.42
2013-04-23,-1.67,-0.79,-0.09,-0.03,-0.32,-1.29,-0.98,-0.89,-0.03,0.19,0.1,-1.58,2,0,0,0,0,1,3.23,0,0,0,0,1.29,0,0,0,0,0,2,0,0,0,0,0,3
2013-05-01,-2.21,-0.77,-1.06,-0.08,-0.36,-1.36,-1.48,-0.76,-1.09,0.15,0.1,-1.64,3,0,0,0,0,2,5.44,0,0,0,0,2.65,1,0,0,0,0,3,1.48,0,0,0,0,4.64
2013-05-09,-1.77,-0.77,-1.21,-0.05,-0.29,-1.41,-1.03,-0.56,-1.26,0.16,0.12,-1.63,4,0,0,0,0,3,7.21,0,0,0,0,4.06,0,0,0,0,0,4,0,0,0,0,0,6.27
2013-05-16,-0.9,-0.64,-1.18,0.04,-0.24,-1.4,-0.45,-0.53,-1.26,0.18,0.13,-1.62,0,0,0,0,0,4,0,0,0,0,0,5.46,0,0,0,0,0,5,0,0,0,0,0,7.89
2013-05-23,-0.3,-0.45,-1.51,0.09,-0.17,-1.4,-0.17,-0.34,-2.01,0.19,0.15,-1.6,0,0,1,0,0,5,0,0,1.51,0,0,6.86,0,0,1,0,0,6,0,0,2.01,0,0,9.49
2013-06-01,0.12,-1.34,-1.47,0.07,-0.21,-1.41,0.03,-1.46,-1.94,0.17,0.1,-1.6,0,1,2,0,0,6,0,1.34,2.98,0,0,8.27,0,1,2,0,0,7,0,1.46,3.95,0,0,11.09
2013-06-09,0.76,-1.22,-1.46,0.1,-0.2,-1.35,0.34,-1.09,-1.84,0.21,0.1,-1.59,0,0,3,0,0,7,0,0,4.44,0,0,9.62,0,0,3,0,0,8,0,0,5.79,0,0,12.68
2013-06-16,0.72,-1.16,-1.31,0.16,-0.15,-1.28,0.39,-1.01,-1.64,0.25,0.12,-1.57,0,0,4,0,0,0,0,0,5.75,0,0,0,0,0,4,0,0,9,0,0,7.43,0,0,14.25
2013-06-23,-0.54,-1.4,-1.26,-0.09,-0.18,-1.3,0.18,-0.94,-1.46,0.11,0.12,-1.57,0,1,0,0,0,1,0,1.4,0,0,0,1.3,0,0,5,0,0,10,0,0,8.89,0,0,15.82
2013-07-01,-0.37,-1.47,-1.19,-0.04,-0.19,-1.31,0.34,-1.01,-1.29,0.12,0.12,-1.56,0,2,0,0,0,2,0,2.87,0,0,0,2.61,0,0,6,0,0,11,0,0,10.18,0,0,17.38
2013-07-09,-1.17,-1.41,-1.15,0.04,-0.24,-1.37,-0.15,-0.86,-1.13,0.19,0.12,-1.58,0,3,0,0,0,3,0,4.28,0,0,0,3.98,0,0,0,0,0,12,0,0,0,0,0,18.96
2013-07-16,-1.09,-0.8,-1.04,-0.04,-0.15,-1.45,-0.69,-0.55,-1.03,0.08,0.13,-1.67,0,0,0,0,0,4,0,0,0,0,0,5.43,0,0,0,0,0,13,0,0,0,0,0,20.63
2013-07-23,-0.11,-0.42,-0.85,-0.2,-0.14,-1.46,-0.25,-0.43,-0.94,-0.09,0.13,-1.67,0,0,0,0,0,5,0,0,0,0,0,6.89,0,0,0,0,0,14,0,0,0,0,0,22.3
2013-08-01,-0.24,-0.22,-0.76,-1.01,-0.13,-1.53,-0.15,-0.14,-0.8,-1.09,0.13,-1.73,0,0,0,0,0,6,0,0,0,0,0,8.42,0,0,0,0,0,15,0,0,0,0,0,24.03
2013-08-09,-0.04,-0.11,-0.73,-1.11,-0.07,-1.52,-0.12,-0.2,-0.62,-1.24,0.13,-1.71,0,0,0,0,0,7,0,0,0,0,0,9.94,0,0,0,0,0,16,0,0,0,0,0,25.74
2013-08-16,-0.4,-0.47,-0.78,-1.16,-0.08,-1.54,-0.15,-0.37,-0.64,-1.27,0.13,-1.73,0,0,0,0,0,8,0,0,0,0,0,11.48,0,0,0,0,0,17,0,0,0,0,0,27.47
2013-08-23,-0.59,-0.57,-0.66,-1.5,-0.05,-1.58,0.04,-0.33,-0.45,-2.01,0.14,-1.73,0,0,0,1,0,9,0,0,0,1.5,0,13.06,0,0,0,1,0,18,0,0,0,2.01,0,29.2
2013-09-01,-0.65,-0.64,-1.31,-1.49,-0.06,-1.6,0.12,-0.13,-1.43,-1.91,0.15,-1.73,0,0,1,2,0,10,0,0,1.31,2.99,0,14.66,0,0,1,2,0,19,0,0,1.43,3.92,0,30.93
2013-09-09,-0.31,-0.63,-1.26,-1.47,-0.05,-1.57,-0.01,-0.54,-1.22,-1.88,0.15,-1.74,0,0,0,3,0,11,0,0,0,4.46,0,16.23,0,0,0,3,0,20,0,0,0,5.8,0,32.67
2013-09-16,-0.02,-0.79,-1.28,-1.38,-0.04,-1.56,-0.26,-0.86,-1.37,-1.77,0.15,-1.76,0,0,0,4,0,12,0,0,0,5.84,0,17.79,0,0,1,4,0,21,0,0,1.37,7.57,0,34.43
2013-09-23,0,-0.49,-1.18,-1.26,-0.16,-1.54,-0.64,-0.92,-1.48,-1.68,-0.01,-1.75,0,0,0,0,0,13,0,0,0,0,0,19.33,0,0,2,5,0,22,0,0,2.85,9.25,0,36.18
2013-10-01,0.67,-0.23,-0.99,-1.11,-0.06,-1.48,0.21,-0.01,-0.94,-1.34,0.08,-1.69,0,0,0,0,0,14,0,0,0,0,0,20.81,0,0,0,6,0,23,0,0,0,10.59,0,37.87
2013-10-09,0.24,-0.2,-0.93,-1.08,-0.02,-1.41,-0.04,-0.31,-1.02,-1.31,0.09,-1.67,0,0,0,0,0,15,0,0,0,0,0,22.22,0,0,0,7,0,24,0,0,0,11.9,0,39.54
2013-10-16,-0.25,-0.44,-0.83,-1.11,-0.19,-1.41,-0.44,-0.76,-1.19,-1.41,-0.11,-1.66,0,0,0,0,0,16,0,0,0,0,0,23.63,0,0,0,8,0,25,0,0,0,13.31,0,41.2
2013-10-23,-0.31,-0.54,-0.71,-1.05,-0.41,-1.35,-0.21,-0.64,-0.93,-1.4,-0.33,-1.59,0,0,0,0,0,17,0,0,0,0,0,24.98,0,0,0,9,0,26,0,0,0,14.71,0,42.79
2013-11-01,-0.76,-0.58,-0.63,-1.07,-1.17,-1.35,-0.85,-0.71,-0.86,-1.41,-1.48,-1.61,0,0,0,0,0,18,0,0,0,0,0,26.33,0,0,0,10,1,27,0,0,0,16.12,1.48,44.4
2013-11-09,-0.74,-0.62,-0.59,-1.05,-1.28,-1.39,-0.89,-0.91,-1.02,-1.3,-1.73,-1.7,0,0,0,0,0,19,0,0,0,0,0,27.72,0,0,0,11,2,28,0,0,0,17.42,3.21,46.1
2013-11-16,-0.45,-0.51,-0.69,-1.03,-1.29,-1.41,-0.47,-0.87,-1,-1.34,-1.74,-1.76,0,0,0,0,1,20,0,0,0,0,1.29,29.13,0,0,0,12,3,29,0,0,0,18.76,4.95,47.86
2013-11-23,-0.34,-0.48,-0.71,-0.93,-1.57,-1.37,-0.51,-0.84,-0.95,-1.16,-2.35,-1.69,0,0,0,0,2,21,0,0,0,0,2.86,30.5,0,0,0,0,4,30,0,0,0,0,7.3,49.55
2013-12-01,1.29,0.75,0.38,-0.34,-1,-0.98,1.15,0.48,0.43,-0.33,-1.24,-1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-09,1.99,1.4,1.07,0.51,-0.35,-0.55,2.07,1.35,1.27,0.76,-0.27,-0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
